ticker,name,currency,exchange,industry,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,total_grade,total_level,total_revenue,operating_costs,proprietary_expenses,gross_profit,management_fee,total_operating_revenues,capex,roe,roic,roic_ttm,ev_ebitda,pe,pb,pcf,ps,market_cap,roa,short_debt_ratio,long_debt_ratio,debt_to_capital,asset_to_liab,equity_multiplier,current_ratio,net_income,management_compensation,beta,calculated_total,total_check,sector
emn,Eastman Chemical Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,A,High,BB,Medium,BB,Medium,583,365,310,1258,A,High,10580000000.0,8443000000.0,889000000.0,2137000000.0,,10580000000.0,624000000.0,14.6081,7.4928,7.696,11.1982201005501,10.4313433354351,1.60528920337667,243.295743088235,0.781857775519849,15587364142.8,5.4271,34.4714,65.5286,49.9903,64.3008,2.8012,1.1621,796000000.0,37443850.0,0.172730797924184,1258,True,Energy_Materials
emr,Emerson Electric Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,AA,Excellent,BB,Medium,BB,Medium,605,323,315,1243,A,High,19629000000.0,11441000000.0,4248000000.0,8188000000.0,,19629000000.0,531000000.0,31.9158,17.3309,15.5801,14.7546914498141,21.9703559269576,6.84930721729062,-129.065854545455,3.6163951296551,55224180000.0,9.0547,40.1788,59.8212,50.0241,54.261,2.1863,1.0937,3230000000.0,39920215.0,0.0846126036357953,1243,True,Industrials
eog,EOG Resources Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,A,High,B,Medium,B,Medium,550,252,240,1042,BBB,High,25702000000.0,6505000000.0,8849000000.0,19197000000.0,570000000.0,25702000000.0,5000000000.0,33.0458,27.155,25.9872,5.51054077572204,10.1981093314306,3.19331410882481,103.705282178991,3.07863708281729,51989022794.52,18.7547,33.2269,66.7731,17.0077,40.1054,1.6696,1.9001,7759000000.0,36695561.0,0.141850235515196,1042,True,Energy_Materials
eqr,Equity Residential,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,B,Medium,235,208,210,653,B,Medium,,982581000.0,940878000.0,,58710000.0,2735180000.0,454632000.0,7.0218,,,,28.9194365855034,2.0175563582632,-100.72368646254,8.21438749810981,33985211147.5,3.9914,,,43.2554,42.1268,1.7279,,806995000.0,25812930.0,-0.0821046369881641,653,True,Real_Assets
es,Eversource Energy,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,A,High,BBB,High,BB,Medium,576,409,310,1295,A,High,12289336000.0,8522540000.0,1568642000.0,3766796000.0,,12289336000.0,3441852000.0,9.3431,3.8368,3.6573,17.4298151898191,18.1644272149195,1.64922698285379,84.8520658219615,2.07649540085485,31333802772.08,2.6533,18.0822,81.9178,59.7191,70.6397,3.406,0.6211,1412394000.0,33424590.0,-0.0453519252488295,1295,True,Real_Assets
ess,Essex Property Trust Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,BB,Medium,BB,Medium,B,Medium,377,304,210,891,BB,Medium,,467269000.0,636600000.0,,56577000.0,1606814000.0,309494000.0,6.9738,,,,38.4833414576001,2.74882837703005,-984.729307968916,9.77918139078947,22982441466.39,3.4995,,,53.0175,52.1352,2.0892,,432985000.0,19279654.0,-0.0506253042036469,891,True,Real_Assets
fitb,Fifth Third Bancorp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,BB,Medium,BB,Medium,B,Medium,313,300,215,828,BB,Medium,,,,,,,472000000.0,12.3732,,,,16.7422738303434,2.69223599954112,86.7618681970763,5.24953234059992,29734967267.2,1.1791,,,91.6477,91.6477,11.9728,,2446000000.0,33786027.0,0.111630062647664,828,True,Financials
etr,Entergy Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,AA,Excellent,BB,Medium,BB,Medium,653,380,310,1343,A,High,13764237000.0,10249909000.0,1402941000.0,3514328000.0,,13764237000.0,5288739000.0,8.9183,2.7935,2.7696,11.9038638695747,42.4691648943159,3.59332062417131,-213.349823181941,3.38518834235563,22828881177.6,1.8724,14.0572,85.9428,67.4447,77.3287,4.4109,0.6429,1097138000.0,38292088.0,-0.127557309957394,1343,True,Real_Assets
exr,Extra Space Storage Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,A,High,B,Medium,B,Medium,572,289,225,1086,BBB,High,,468902000.0,419115000.0,,129251000.0,1924170000.0,1376342000.0,26.9973,,,,32.0108504118566,8.45238071432757,1279.01930362007,14.318565833206,30364204212.65,7.5707,,,71.278,66.4821,2.9835,,921156000.0,25893906.0,-0.0411069507971063,1086,True,Real_Assets
ew,Edwards Lifesciences Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,B,Medium,BB,Medium,BB,Medium,290,333,305,928,BBB,High,5382400000.0,1080400000.0,2512800000.0,4302000000.0,,5382400000.0,264800000.0,26.1436,23.7156,23.7685,43.4980710632278,31.3312979462514,8.21173856827458,-502.986311649789,8.85907817040725,80852155000.0,18.3527,41.1296,58.8704,9.3128,29.9765,1.4281,3.028,1521900000.0,33061811.0,0.0599449706373051,928,True,Healthcare
foxa,Fox Corp,USD,NASDAQ NMS - GLOBAL MARKET,Media,B,Medium,BB,Medium,BB,Medium,295,330,315,940,BBB,High,13974000000.0,9117000000.0,2283000000.0,4857000000.0,,13974000000.0,307000000.0,10.7292,6.4063,6.4977,6.2551326988846,20.7014323766971,2.19994937947967,-36.3633032272886,1.78511707556319,20170386829.65,5.5578,21.6155,78.3845,38.8568,47.8792,1.9186,3.6067,1233000000.0,69714306.0,-0.0116701995687107,940,True,Consumer
fcx,Freeport-McMoRan Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals and Mining,AA,Excellent,BB,Medium,BB,Medium,608,313,305,1226,A,High,22780000000.0,15089000000.0,535000000.0,7691000000.0,,22780000000.0,3469000000.0,23.484,13.9825,13.2225,6.49902815152142,23.1369566502249,5.15840344988621,1055.77586398658,3.52234265421334,60800610000.0,8.7664,24.1972,75.8028,40.5731,51.3221,2.0543,2.4607,4479000000.0,44467756.0,0.513058747769564,1226,True,Energy_Materials
fe,FirstEnergy Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,A,High,BB,Medium,BB,Medium,510,304,300,1114,BBB,High,12459000000.0,5968000000.0,4581000000.0,6491000000.0,,12459000000.0,2756000000.0,4.3098,1.2619,1.2759,14.8332782643544,71.2167042767734,2.84418472716604,-22.1563079972184,2.32073055111726,23717159315.36,0.9521,11.1603,88.8397,68.0515,76.9172,4.3322,0.6102,439000000.0,27255968.0,-0.065437254519989,1114,True,Real_Assets
fis,Fidelity National Information Services Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,A,High,B,Medium,BB,Medium,530,298,310,1138,BBB,High,14528000000.0,8820000000.0,4118000000.0,5708000000.0,,,1390000000.0,-44.8468,-29.0644,-35.3078,17.4822220023744,-1.45860519426316,0.896020238374605,46.0148657510943,1.67868108811123,69965150000.0,-26.4041,45.2275,54.7725,42.5235,56.6895,2.3089,0.7901,-16708000000.0,108223450.0,-0.070412441221989,1138,True,Tech
fmc,FMC Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,A,High,BB,Medium,BB,Medium,510,307,315,1132,BBB,High,5802300000.0,3475500000.0,1089400000.0,2326800000.0,,5802300000.0,142300000.0,22.9783,11.4569,11.0465,15.8409089389593,2.65879866501018,0.579710831220581,35.4747321880435,0.33748775774779,13813115747.31,6.6375,48.8984,51.1016,49.219,69.5568,3.2848,1.4314,741500000.0,23346392.0,0.0983181287643874,1132,True,Energy_Materials
frt,Federal Realty Investment Trust,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,A,High,BB,Medium,BB,Medium,525,302,300,1127,BBB,High,,356782000.0,355045000.0,,52636000.0,1074378000.0,877736000.0,13.9302,,,,23.2089066206474,3.20193853034332,-113.516775006027,8.32744585434549,10715202537.6,4.8052,,,62.962,60.9863,2.5632,,395661000.0,15674359.0,0.0194708848764014,1127,True,Real_Assets
ftv,Fortive Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,A,High,BB,Medium,BB,Medium,540,326,305,1171,BBB,High,5825700000.0,2462300000.0,2376000000.0,3363400000.0,,5825700000.0,95800000.0,7.8685,5.7199,5.8386,27.3603345759553,22.3434351216896,1.74254520146849,-153.258512297003,2.89643514151089,27395739000.0,4.7525,43.9713,56.0287,25.1363,39.0294,1.6401,0.9083,755200000.0,31556818.0,0.0395458067077479,1171,True,Industrials
grmn,Garmin Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,B,Medium,B,Medium,B,Medium,205,242,200,647,B,Medium,4860286000.0,2053511000.0,1778930000.0,2806775000.0,,4860286000.0,246193000.0,15.8069,15.8069,15.692,18.0582568628113,46.6717847317902,7.32373621337644,-207.549180052619,9.34902792512622,26227431360.0,12.593,79.3562,20.6438,0.0,19.749,1.2461,3.2643,973585000.0,13083221.0,0.128111466039188,647,True,Consumer
it,Gartner Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,A,High,BB,Medium,BB,Medium,500,316,315,1131,BBB,High,5475846000.0,1693771000.0,2672890000.0,3782075000.0,,5475846000.0,108050000.0,269.7807,29.252,30.0386,22.4428079064538,13.6575014829184,48.4311365350003,-177.935197335613,2.01476010106931,27546818942.16,11.0661,50.8715,49.1285,91.5292,96.8794,32.0448,0.7744,807799000.0,38658939.0,0.0599574793667145,1131,True,Tech
lly,Eli Lilly and Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,A,High,BB,Medium,BB,Medium,510,360,310,1180,BBB,High,28541400000.0,6629800000.0,13631200000.0,21911600000.0,,28541400000.0,1854300000.0,63.6283,23.6759,23.2249,34.5298561297162,135.713319282763,79.5791973799508,-483.872415790465,29.693796949589,263545921520.0,12.6184,44.2683,55.7317,60.3926,78.227,4.5929,1.0523,6244800000.0,48159904.0,-0.0553294890997642,1180,True,Healthcare
evrg,Evergy Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,A,High,BB,Medium,BB,Medium,555,310,300,1165,BBB,High,5859100000.0,4158900000.0,433000000.0,1700200000.0,,5859100000.0,2166500000.0,8.0382,3.8171,3.7285,12.8947147181379,24.5976345348745,1.95225908816179,-18514.6395144,3.15998011885785,15732266139.0,2.5941,17.472,82.528,53.0219,67.8083,3.1064,0.5272,765000000.0,22406160.0,-0.147430934783084,1165,True,Real_Assets
gild,Gilead Sciences Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,A,High,BB,Medium,BB,Medium,500,303,300,1103,BBB,High,27281000000.0,5657000000.0,10650000000.0,21624000000.0,,27281000000.0,728000000.0,21.707,9.746,9.8816,11.074451975213,36.9982507368641,7.99886852088889,2295.89145113081,6.2276297563755,91052940000.0,7.228,26.779,73.221,54.2931,66.426,2.9785,1.2853,4566000000.0,56524969.0,-0.0499103593750747,1103,True,Healthcare
holx,Hologic Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,A,High,BB,Medium,BB,Medium,515,324,315,1154,BBB,High,4862800000.0,1865400000.0,1366600000.0,2997400000.0,407700000.0,4862800000.0,127200000.0,28.6317,17.3703,16.8635,7.40040358016922,12.9780390625576,3.46528174796973,14.4521098695262,3.47483072703998,19285234320.0,14.3531,22.3528,77.6472,36.8433,46.2453,1.8603,4.1186,1302000000.0,23445179.0,0.0650734559902688,1154,True,Healthcare
hsic,Henry Schein Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,210,205,200,615,B,Medium,12647000000.0,8816000000.0,2953000000.0,3831000000.0,,12647000000.0,96000000.0,15.6597,12.0999,11.7084,10.3700458147521,15.7153173957435,2.45352314535984,-8454.84075891,0.668525401985451,10632895111.74,6.576,56.5041,43.4959,25.0054,45.7302,1.8426,1.7932,566000000.0,22764032.0,-0.030019961740301,615,True,Healthcare
hon,Honeywell International Inc,USD,NASDAQ NMS - GLOBAL MARKET,Industrial Conglomerates,A,High,BB,Medium,BB,Medium,545,344,308,1197,BBB,High,35466000000.0,23825000000.0,5214000000.0,11641000000.0,,35466000000.0,766000000.0,28.1631,13.3432,13.6929,17.582440280492,28.8230160278232,8.57250389855483,-107.458781977605,4.0358398915629,142787648000.0,7.9759,44.3569,55.6431,53.9609,72.1782,3.5943,1.253,4967000000.0,53252393.0,0.0081713517039807,1197,True,Industrials
hst,Host Hotels & Resorts Inc,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,A,High,BB,Medium,BB,Medium,510,318,318,1146,BBB,High,,3378000000.0,771000000.0,,,4907000000.0,197000000.0,9.6266,,,,20.9319946288152,1.97465761550522,-167.720918987848,2.70021450989199,12416460000.0,5.2409,,,44.5455,43.9319,1.7835,,643000000.0,31470576.0,-0.0025849929123572,1146,True,Real_Assets
gd,General Dynamics Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,A,High,BB,Medium,BB,Medium,510,310,300,1120,BBB,High,39407000000.0,32785000000.0,2411000000.0,6622000000.0,2411000000.0,39407000000.0,1114000000.0,18.7246,11.6495,11.6639,14.3616707930317,28.3374848311268,5.17363601774666,-266.10546697374,2.43774135502626,57875637987.21,6.5717,46.4639,53.5361,36.1134,64.005,2.7782,1.373,3390000000.0,50135196.0,0.117294329556007,1120,True,Industrials
has,Hasbro Inc,USD,NASDAQ NMS - GLOBAL MARKET,Leisure Products,B,Medium,BB,Medium,BB,Medium,255,301,300,856,BB,Medium,5856700000.0,1911800000.0,3515100000.0,3944900000.0,,5856700000.0,174200000.0,6.9469,2.9385,2.9928,10.2425326854466,63.0216889399509,4.52729232536007,-25.3406712098004,2.18978498118053,14068092668.0,2.1838,34.0333,65.9667,58.3387,69.2133,3.2482,1.3696,203000000.0,25571524.0,-0.158252719986338,856,True,Consumer
hban,Huntington Bancshares Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,BB,Medium,BB,Medium,BB,Medium,308,300,300,908,BBB,High,,,,,,,214000000.0,12.0881,,,,14.0450207121537,2.0195808502827,26.5928564752961,4.51295855761665,22169984292.24,1.2296,,,90.3039,90.2852,10.2935,,2249000000.0,36782992.0,0.186382152253737,908,True,Financials
gl,Globe Life Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,B,Medium,B,Medium,B,Medium,215,238,215,668,B,Medium,,,1352744000.0,,,5214906000.0,27929000.0,10.9273,,,,14.7556774655808,2.22940023092976,27562.7112222222,2.09300678554896,9331450917.36,2.8966,,,80.8285,80.8285,5.2161,,739704000.0,30538216.0,0.019474591024432,668,True,Financials
gpc,Genuine Parts Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Distributors,A,High,B,Medium,BB,Medium,535,225,305,1065,BBB,High,22095973000.0,14355869000.0,6125905000.0,7740104000.0,,22095973000.0,339632000.0,32.4869,18.1684,16.6129,14.3813647645672,12.2506495980303,3.82255090877576,-236.599097459747,0.65572380678778,19933731756.6,7.1699,60.5638,39.4362,46.7585,76.9363,4.3358,1.1471,1182701000.0,25201038.0,0.0640091351548884,1065,True,Industrials
gnrc,Generac Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,A,High,BB,Medium,B,Medium,535,311,250,1096,BBB,High,4564737000.0,3042733000.0,954215000.0,1522004000.0,194861000.0,4564737000.0,86188000.0,17.8702,11.61,10.8319,29.1419267335236,29.0807398861583,5.14658967449447,-794.869577586207,2.54512225917944,22423985553.12,7.9093,35.4335,64.5665,38.7943,54.1591,2.1815,2.1999,408870000.0,13448581.0,0.223215151223572,1096,True,Industrials
gpn,Global Payments Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,BB,Medium,BB,Medium,B,Medium,310,343,265,918,BBB,High,8975515000.0,3778617000.0,4357653000.0,5196898000.0,,8975515000.0,615652000.0,0.4652,0.3009,0.3054,14.5832249728604,175.658524303678,0.878099427515566,211.536630376959,2.18201360592568,38492566101.36,0.3198,30.9792,69.0208,38.9099,49.6972,1.988,0.9153,143313000.0,57432237.0,-0.0198315065566308,918,True,Tech
hca,HCA Healthcare Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,A,High,BB,Medium,BB,Medium,520,348,305,1173,BBB,High,60233000000.0,,51180000000.0,,,60233000000.0,4395000000.0,,16.3653,15.9781,8.63329658271061,19.0297086211448,-38.8090515898518,-197.761778543499,1.78282080834626,78483099456.0,13.0325,18.857,81.143,107.8348,100.1392,-718.3288,1.3778,6834000000.0,33781455.0,-0.0039310503609224,1173,True,Healthcare
hii,Huntington Ingalls Industries Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,A,High,BB,Medium,BB,Medium,545,315,315,1175,BBB,High,10676000000.0,9236000000.0,924000000.0,1440000000.0,924000000.0,10676000000.0,284000000.0,18.3897,9.264,9.0554,11.0894907908992,26.1691565269257,4.34277490085698,-94.6996351818125,1.41925268163076,7469600000.0,5.333,39.2915,60.7085,45.4332,67.8641,3.1118,0.9485,579000000.0,25301295.0,0.0775125799852655,1175,True,Industrials
hpe,Hewlett Packard Enterprise Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,B,Medium,BB,Medium,B,Medium,230,359,230,819,BB,Medium,28496000000.0,18990000000.0,7279000000.0,9506000000.0,,28496000000.0,3122000000.0,4.358,2.6404,2.6849,4.82689963347186,38.3228479392051,1.6745988728972,77.1791926014617,1.16732987125316,20397547333.39,1.5195,62.2723,37.7277,38.5567,65.1471,2.8692,0.8849,868000000.0,46996770.0,0.126855967415348,819,True,Tech
hlt,Hilton Worldwide Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,293,200,205,698,B,Medium,8773000000.0,,6679000000.0,,382000000.0,8773000000.0,102000000.0,,16.1001,16.416,64.0884503692337,55.1213388410358,-62.7743014931942,-306.094160378319,7.88524794773737,43535406493.91,8.1034,20.301,79.699,114.4147,107.0784,-14.1275,0.8511,1257000000.0,47828545.0,-0.0970268731151457,698,True,Consumer
hrl,Hormel Foods Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,A,High,BB,Medium,BB,Medium,570,322,300,1192,BBB,High,12458806000.0,10294120000.0,879265000.0,2164686000.0,,12458806000.0,278918000.0,13.7852,9.4645,9.2295,21.6085152983816,12.5741575939987,1.66868217972276,34.1149722580356,1.0092455191894,26482839210.69,7.5166,25.5478,74.4522,30.4519,43.3361,1.7648,2.4687,1000226000.0,20271441.0,0.0667796911857577,1192,True,Consumer
hpq,HP Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,B,Medium,B,Medium,B,Medium,245,211,200,656,B,Medium,62983000000.0,50648000000.0,7108000000.0,12335000000.0,,62983000000.0,791000000.0,,45.9607,39.5627,5.30124864965405,5.51642517785826,-6.05521242106923,-15.3111870404506,0.28053776169252,40786158797.53,8.3007,63.0117,36.9883,136.0425,107.5621,-13.2238,0.7571,3203000000.0,59217187.0,0.129531389474935,656,True,Tech
hum,Humana Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,BBB,High,BB,Medium,BB,Medium,462,300,300,1062,BBB,High,92870000000.0,12671000000.0,76399000000.0,80199000000.0,,92870000000.0,1120000000.0,17.8777,10.0872,10.4956,16.7059474546939,7.52714813270848,1.37947734703024,12.6701725617157,0.227427346402283,59746088298.24,6.508,62.048,37.952,42.7305,64.3015,2.8012,1.5242,2802000000.0,34071402.0,-0.0573072728062118,1062,True,Healthcare
hwm,Howmet Aerospace Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,A,High,BB,Medium,BB,Medium,525,315,320,1160,BBB,High,5663000000.0,4103000000.0,585000000.0,1560000000.0,,5663000000.0,193000000.0,13.1945,6.0504,6.0157,20.0761862399054,197.059048874478,26.0633654602735,1320.295627459,16.3200942825587,13422453558.96,4.5734,22.2723,77.7277,53.6133,64.8854,2.8478,2.1208,469000000.0,13583131.0,0.157794497022347,1160,True,Industrials
gis,General Mills Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,A,High,BB,Medium,BB,Medium,585,326,365,1276,A,High,18992800000.0,12590600000.0,3147000000.0,6402200000.0,,18992800000.0,568700000.0,26.2619,12.0727,12.2155,13.0846366867666,7.10050510558859,1.8234175778153,-20.5419934519769,1.01213077968283,40644067446.0,8.797,39.5028,60.4972,52.432,65.3009,2.8819,0.6346,2735000000.0,28277868.0,-0.0392197341118624,1276,True,Consumer
ge,General Electric Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Industrial Conglomerates,A,High,BB,Medium,BB,Medium,533,300,300,1133,BBB,High,76555000000.0,55535000000.0,15061000000.0,21020000000.0,,76555000000.0,1484000000.0,0.5869,0.312,-0.0931,-132.856701792043,1324.5653141088,8.19656753780198,133.464933127846,3.8929814600546,103825100812.11,0.1555,37.9126,62.0874,47.0778,79.987,4.9968,1.1631,292000000.0,37063622.0,-0.0470834705083135,1133,True,Industrials
spot,Spotify Technology SA,EUR,"NEW YORK STOCK EXCHANGE, INC.",Media,A,High,B,Medium,B,Medium,500,283,255,1038,BBB,High,12498685969.0434,9380142850.98929,3820908092.35275,3118543118.05416,667193435.373173,12498685969.0434,26645105.2465325,-19.0265,-12.5547,-12.1848,92.1691359889874,-214.763032001623,38.462350587546,-353.824152339839,7.87482764225276,44969288328.33,-5.6312,67.1633,32.8367,31.9637,68.5568,3.1803,1.2378,-458295810.240358,46438432.3369612,0.415388836383241,1038,True,Consumer
trtx,TPG RE Finance Trust Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,BB,Medium,230,239,300,769,BB,Medium,,,,,4399000.0,,,-4.3109,,,,-10.5139955901841,0.477715122315785,-93.9223169422962,4.35678669867682,950905549.44,-1.0832,,,76.1594,76.1594,4.1945,,-60066000.0,8663004.0,-0.020764326934567,769,True,Real_Assets
tru,TransUnion,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,A,High,BB,Medium,BB,Medium,510,313,310,1133,BBB,High,3709900000.0,1222900000.0,1856500000.0,2487000000.0,,3709900000.0,298200000.0,6.6724,2.6797,2.7388,25.6829121101661,48.8543942201113,3.15745203537735,-10.47351781268,3.5489525977304,22743644000.0,2.4404,12.2416,87.7584,57.623,63.404,2.7325,1.6015,284700000.0,28529292.0,0.0616835281950829,1133,True,Industrials
yeti,Yeti Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Leisure Products,B,Medium,B,Medium,BB,Medium,269,253,305,827,BB,Medium,1595222000.0,831821000.0,637040000.0,763401000.0,,1595222000.0,56910000.0,17.1776,14.2262,14.4009,23.6630254250413,30.3810900739188,5.17585974695951,-35.1845252556554,1.70820808138303,7259379073.98,8.3299,74.332,25.668,15.4701,51.1057,2.0452,1.7576,89693000.0,16249127.0,0.165215396343718,827,True,Consumer
yelp,Yelp Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,B,Medium,A,High,B,Medium,245,515,213,973,BBB,High,1193506000.0,105705000.0,1029448000.0,1087801000.0,164108000.0,1193506000.0,31979000.0,4.9734,4.9734,5.117,23.3091021353229,40.5273082166341,2.07376643862519,-8.49003228618525,1.23421756719279,2615477040.0,3.5777,59.825,40.175,0.0,30.0809,1.4302,3.2599,36347000.0,35783722.0,0.0534495596394745,973,True,Consumer
yext,Yext Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,BB,Medium,BB,Medium,BB,Medium,325,314,310,949,BBB,High,390577000.0,98299000.0,382237000.0,292278000.0,83420000.0,390577000.0,13418000.0,-44.5039,-44.5039,-44.0171,-14.7441899433736,-5.63431138313728,2.48005968414594,17.0606268151563,1.34531794058534,1286654930.56,-15.0337,71.1699,28.8301,0.0,65.8459,2.9279,1.4116,-93259000.0,21114239.0,0.441543368265084,949,True,Tech
ysg,Yatsen Holding Ltd,CNY,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,BB,Medium,B,Medium,BB,Medium,355,217,325,897,BB,Medium,532137093.300405,170486460.098211,495024839.904661,361650633.202194,103438675.587973,532137093.300405,8518507.88272119,-15.7125,-15.279,-16.9903,-4.74045417709164,-2.41321658586608,0.416927853088185,-1.24246490505292,0.530923380513164,1358129907.35,-14.0096,73.5395,26.4605,1.6584,13.6479,1.158,5.9625,-117929672.917325,0.0,0.884695755488304,897,True,Consumer
yrd,Yiren Digital Ltd,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,B,Medium,B,Medium,B,Medium,200,205,205,610,B,Medium,,111541366.33834,,,60838813.4279068,493153949.975591,126640.438790455,22.0207,,,,0.856190515455543,0.169635042139904,0.722814690192178,0.300158969143396,243094174.18,13.9979,,,29.3493,29.3493,1.4154,,171563478.160986,0.0,0.932635614693712,610,True,Financials
yumc,Yum China Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,205,217,220,642,B,Medium,9569000000.0,7829000000.0,1082000000.0,1740000000.0,594000000.0,9569000000.0,679000000.0,6.5298,6.4905,6.775,10.3538529102687,39.7503591083484,2.71053050383986,-2928.276454315,1.83610186287909,20999151352.7926,4.0419,46.4209,53.5791,0.6438,39.4554,1.6517,1.819,478000000.0,17488000.0,0.261406061761433,642,True,Consumer
trox,Tronox Holdings PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,A,High,BB,Medium,BB,Medium,503,320,300,1123,BBB,High,3454000000.0,2622000000.0,289000000.0,832000000.0,,3454000000.0,428000000.0,22.8453,10.5018,10.1532,7.29813736575721,2.8917748731992,0.609763305888842,-21.135472235,0.416100785170816,3699050288.31,7.929,21.7781,78.2219,51.8488,61.8934,2.6242,2.3059,500000000.0,18543726.0,0.345733312417871,1123,True,Energy_Materials
zepp,Zepp Health Corp,CNY,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,B,Medium,B,Medium,B,Medium,202,210,295,707,B,Medium,594845647.99127,479531631.393045,174217901.961347,115314016.598225,33875886.6266548,594845647.99127,1424345.97823278,-10.3098,-7.3231,-7.4523,8.68535723125879,-4.04375094105089,0.436234293417416,-2.1742781062861,0.281410712283562,317141463.2375,-5.4863,64.6089,35.3911,30.9199,49.0299,1.9619,1.773,-41495706.8604084,0.0,0.738193632528479,707,True,Industrials
zim,ZIM Integrated Shipping Services Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Marine,BB,Medium,BB,Medium,BB,Medium,329,351,320,1000,BBB,High,12561600000.0,4764500000.0,1709500000.0,7797100000.0,338300000.0,,345500000.0,88.143,84.4939,76.007,0.734778101959045,0.684463624334329,0.536846520349429,-6.06640688075595,0.251704501516527,7048084045.68,39.8183,46.4656,53.5344,3.0933,49.2839,1.9718,1.6045,4629000000.0,0.0,0.907873697967274,1000,True,Transport
zyme,Zymeworks Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Biotechnology,B,Medium,BB,Medium,BB,Medium,240,326,305,871,BB,Medium,412482000.0,,281954000.0,,73358000.0,,13125000.0,33.5128,33.5128,25.2235,-2.51948551431136,14.6442267380028,3.69379376015304,9.14807102328619,4.41444183462551,764330194.65,19.167,61.389,38.611,0.0,24.0116,1.316,5.6963,124341000.0,12641112.0,0.270958327028415,871,True,Healthcare
